date,support,frequency
2015-06-01,-.03,.0022777347927152
2015-06-01,-.025,.0013906754211687
2015-06-01,-.02,.0024257156572137
2015-06-01,-.015,.0044647920451866
2015-06-01,-.01,.0088346531585587
2015-06-01,-.005,.0195001695842142
2015-06-01,0,.0477371869410243
2015-06-01,.005,.1229504093612735
2015-06-01,.01,.252877097682101
2015-06-01,.015,.2648892141250441
2015-06-01,.02,.1439938932194706
2015-06-01,.025,.063332556398785
2015-06-01,.03,.0290128540649501
2015-06-01,.035,.014537421596787
2015-06-01,.04,.0079123023392174
2015-06-01,.045,.0046095447350851
2015-06-01,.05,.0028375228734594
2015-06-01,.055,.0018271036986539
2015-06-01,.06,.0012211640278801
2015-06-01,.065,.0008421469006223
2015-06-01,.07,.0025258413765892
2015-07-06,-.03,.0020118596712798
2015-07-06,-.025,.0011492325174783
2015-07-06,-.02,.0019564532701102
2015-07-06,-.015,.0035148011859212
2015-07-06,-.01,.0067992293071829
2015-07-06,-.005,.0148112876493273
2015-07-06,0,.0365233098769647
2015-07-06,.005,.1001228162091812
2015-07-06,.01,.2400170742375592
2015-07-06,.015,.2897956765568619
2015-07-06,.02,.161085997293892
2015-07-06,.025,.0693582427200685
2015-07-06,.03,.0315544274279073
2015-07-06,.035,.0159277196067909
2015-07-06,.04,.0088000617633168
2015-07-06,.045,.0052232594741797
2015-07-06,.05,.0032810246041361
2015-07-06,.055,.0021569663371292
2015-07-06,.06,.0014717904054634
2015-07-06,.065,.0010358735424141
2015-07-06,.07,.0034028963428355
2015-08-06,-.03,.0029842861837925
2015-08-06,-.025,.0016880893074009
2015-08-06,-.02,.0028914681986373
2015-08-06,-.015,.005262065780607
2015-08-06,-.01,.0104146992633088
2015-08-06,-.005,.0234282868245139
2015-08-06,0,.0598412450768176
2015-08-06,.005,.1595132672335201
2015-08-06,.01,.2916238667415068
2015-08-06,.015,.2318062138614224
2015-08-06,.02,.1069606819408546
2015-08-06,.025,.0468602244706609
2015-08-06,.03,.0226569383564126
2015-08-06,.035,.0121213775500004
2015-08-06,.04,.0070357485925305
2015-08-06,.045,.004353053948587
2015-08-06,.05,.0028329080525705
2015-08-06,.055,.0019203834389588
2015-08-06,.06,.001346213117423
2015-08-06,.065,.0009705725068589
2015-08-06,.07,.0034884095536156
2015-09-01,-.03,.0020408566815629
2015-09-01,-.025,.0014743165980701
2015-09-01,-.02,.0027690534166037
2015-09-01,-.015,.0055293089293956
2015-09-01,-.01,.0119673835107369
2015-09-01,-.005,.0288732329377364
2015-09-01,0,.0752210871335931
2015-09-01,.005,.1823068979345439
2015-09-01,.01,.2796392749553238
2015-09-01,.015,.2107507276595223
2015-09-01,.02,.1025669761995272
2015-09-01,.025,.0461908608788008
2015-09-01,.03,.0220354668862427
2015-09-01,.035,.0113664882606734
2015-09-01,.04,.0062916758448546
2015-09-01,.045,.0036945847026825
2015-09-01,.05,.0022783453002277
2015-09-01,.055,.0014634950363673
2015-09-01,.06,.0009729618651706
2015-09-01,.065,.0006660938607532
2015-09-01,.07,.0019009114076111
2015-10-01,-.03,.0013832861203344
2015-10-01,-.025,.0010772643550012
2015-10-01,-.02,.0020954087759738
2015-10-01,-.015,.0043546171382531
2015-10-01,-.01,.0098906442887889
2015-10-01,-.005,.0254572790888628
2015-10-01,0,.0723913797816581
2015-10-01,.005,.1932550336170992
2015-10-01,.01,.3041219811987236
2015-10-01,.015,.2118576470891984
2015-10-01,.02,.0939050976516304
2015-10-01,.025,.0397553534052738
2015-10-01,.03,.0182183560694497
2015-10-01,.035,.0091275898757467
2015-10-01,.04,.004936773480886
2015-10-01,.045,.0028429719479515
2015-10-01,.05,.001723538462734
2015-10-01,.055,.0010903347289366
2015-10-01,.06,.0007148683101115
2015-10-01,.065,.0004831743249923
2015-10-01,.07,.001317400288394
2015-11-03,-.03,.0007816164720545
2015-11-03,-.025,.000608211926842
2015-11-03,-.02,.0011771851977269
2015-11-03,-.015,.0024289352524339
2015-11-03,-.01,.005473739986076
2015-11-03,-.005,.0141684244653204
2015-11-03,0,.0423281071212957
2015-11-03,.005,.1366486618994864
2015-11-03,.01,.311864831073753
2015-11-03,.015,.277917393958629
2015-11-03,.02,.1202605134582867
2015-11-03,.025,.0460323176220728
2015-11-03,.03,.0193710566168693
2015-11-03,.035,.0091061107034674
2015-11-03,.04,.0046938189318366
2015-11-03,.045,.0026037287228033
2015-11-03,.05,.0015318493474548
2015-11-03,.055,.0009454856060877
2015-11-03,.06,.0006072275045921
2015-11-03,.065,.0004032570167096
2015-11-03,.07,.001047527116202
2015-12-03,-.03,.000923901170317
2015-12-03,-.025,.0006892722079898
2015-12-03,-.02,.0013091737682789
2015-12-03,-.015,.0026462365061536
2015-12-03,-.01,.0058255740478437
2015-12-03,-.005,.0146532193448012
2015-12-03,0,.0422302447537866
2015-12-03,.005,.1311261978015641
2015-12-03,.01,.2976615181777942
2015-12-03,.015,.2793719061542653
2015-12-03,.02,.127671111635907
2015-12-03,.025,.050351826564749
2015-12-03,.03,.0215691205477576
2015-12-03,.035,.0102729402342309
2015-12-03,.04,.005352869947308
2015-12-03,.045,.002997473301834
2015-12-03,.05,.0017784689162639
2015-12-03,.055,.0011061632202922
2015-12-03,.06,.0007154366660632
2015-12-03,.065,.0004782102804291
2015-12-03,.07,.0012691347523708
2016-01-06,-.03,.0013800792677539
2016-01-06,-.025,.0010114414017552
2016-01-06,-.02,.0019268374481098
2016-01-06,-.015,.0039390770521429
2016-01-06,-.01,.0088826739331424
2016-01-06,-.005,.0232145008076615
2016-01-06,0,.0697944612691078
2016-01-06,.005,.205173299866889
2016-01-06,.01,.3283457882362797
2016-01-06,.015,.2040885895360365
2016-01-06,.02,.0823674089867682
2016-01-06,.025,.03392809163924
2016-01-06,.03,.0156331132143769
2016-01-06,.035,.0079774908851307
2016-01-06,.04,.0044159575799303
2016-01-06,.045,.0026067230737983
2016-01-06,.05,.0016200899493117
2016-01-06,.055,.0010501639109252
2016-01-06,.06,.0007049642675559
2016-01-06,.065,.0004874246391241
2016-01-06,.07,.0014518230349597
2016-02-04,-.03,.0008707724234778
2016-02-04,-.025,.0007022788567969
2016-02-04,-.02,.001398854222044
2016-02-04,-.015,.0030076729219017
2016-02-04,-.01,.0072058588380924
2016-02-04,-.005,.0204469247676658
2016-02-04,0,.0690679795558475
2016-02-04,.005,.2306186883240362
2016-02-04,.01,.3612711395456371
2016-02-04,.015,.1889433934761815
2016-02-04,.02,.066606855291539
2016-02-04,.025,.0254375325158806
2016-02-04,.03,.0111498951345282
2016-02-04,.035,.0054750959427351
2016-02-04,.04,.0029347879372961
2016-02-04,.045,.0016843268795535
2016-02-04,.05,.0010207231964044
2016-02-04,.055,.0006465939692873
2016-02-04,.06,.0004249402510241
2016-02-04,.065,.0002880739198635
2016-02-04,.07,.0007976120302075
2016-03-04,-.03,.0005443445631313
2016-03-04,-.025,.0004951089155306
2016-03-04,-.02,.0010437786815454
2016-03-04,-.015,.0023848911928406
2016-03-04,-.01,.0061033121183978
2016-03-04,-.005,.0185891453339078
2016-03-04,0,.0672247689762235
2016-03-04,.005,.231888982309435
2016-03-04,.01,.3603213009966752
2016-03-04,.015,.1912670596764
2016-03-04,.02,.0689582951041113
2016-03-04,.025,.0264670859690018
2016-03-04,.03,.0115238274616512
2016-03-04,.035,.0055894089723473
2016-03-04,.04,.0029517865116412
2016-03-04,.045,.0016672687300073
2016-03-04,.05,.0009940854496326
2016-03-04,.055,.0006196123162858
2016-03-04,.06,.0004007880451081
2016-03-04,.065,.0002675232617018
2016-03-04,.07,.0006976254144246
2016-04-06,-.03,.0004555757309663
2016-04-06,-.025,.0004351750875257
2016-04-06,-.02,.0009412407306175
2016-04-06,-.015,.0022135789660259
2016-04-06,-.01,.0058597653690014
2016-04-06,-.005,.0186033964736762
2016-04-06,0,.0705679504058036
2016-04-06,.005,.2484630461008278
2016-04-06,.01,.3641903680579691
2016-04-06,.015,.1799268303800487
2016-04-06,.02,.0628741926653086
2016-04-06,.025,.0237842220768505
2016-04-06,.03,.0102436945870417
2016-04-06,.035,.0049195376543932
2016-04-06,.04,.0025736543464526
2016-04-06,.045,.0014406181391309
2016-04-06,.05,.0008515479204049
2016-04-06,.055,.0005263897449782
2016-04-06,.06,.0003377988388561
2016-04-06,.065,.0002237728050488
2016-04-06,.07,.0005676439190726
2016-05-06,-.03,.0007810650347833
2016-05-06,-.025,.0005250087854863
2016-05-06,-.02,.0009657750461209
2016-05-06,-.015,.001910730724556
2016-05-06,-.01,.0042093468023247
2016-05-06,-.005,.0112402555499438
2016-05-06,0,.0385620854409173
2016-05-06,.005,.1709451585480279
2016-05-06,.01,.4216833868762627
2016-05-06,.015,.2265851255078598
2016-05-06,.02,.0695384701336273
2016-05-06,.025,.0256481651175178
2016-05-06,.03,.0114900211924043
2016-05-06,.035,.0058961588515051
2016-05-06,.04,.003330891584625
2016-05-06,.045,.0020203110166347
2016-05-06,.05,.0012942394857444
2016-05-06,.055,.0008658791928205
2016-05-06,.06,.000600133591636
2016-05-06,.065,.0004283494689794
2016-05-06,.07,.0014794420482229
2016-06-01,-.03,.0008067133112243
2016-06-01,-.025,.0005552401501569
2016-06-01,-.02,.0010333433679403
2016-06-01,-.015,.0020727980186091
2016-06-01,-.01,.0046442343271021
2016-06-01,-.005,.0126406202652171
2016-06-01,0,.0441676523189411
2016-06-01,.005,.1910177339531837
2016-06-01,.01,.4144294853504982
2016-06-01,.015,.2096843070882269
2016-06-01,.02,.0664285585288172
2016-06-01,.025,.0251268592018001
2016-06-01,.03,.0114116052740537
2016-06-01,.035,.005900278833586
2016-06-01,.04,.0033473581726106
2016-06-01,.045,.0020349994894693
2016-06-01,.05,.0013051221375108
2016-06-01,.055,.0008734779861509
2016-06-01,.06,.0006053108455819
2016-06-01,.065,.0004318285600189
2016-06-01,.07,.0014824728193009
2016-07-01,-.03,.0006163838721282
2016-07-01,-.025,.0004483553609294
2016-07-01,-.02,.0008563998869181
2016-07-01,-.015,.0017715068034518
2016-07-01,-.01,.004128335385356
2016-07-01,-.005,.0119210253489947
2016-07-01,0,.0459164579837664
2016-07-01,.005,.2249320998023871
2016-07-01,.01,.4402209921014984
2016-07-01,.015,.1769541988560498
2016-07-01,.02,.052060922033242
2016-07-01,.025,.0193855955493281
2016-07-01,.03,.0087439552402705
2016-07-01,.035,.0044963715689488
2016-07-01,.04,.0025376175910158
2016-07-01,.045,.0015348362481482
2016-07-01,.05,.0009794175366933
2016-07-01,.055,.0006522982710936
2016-07-01,.06,.0004499015037397
2016-07-01,.065,.000319497231781
2016-07-01,.07,.0010738318242591
2016-08-02,-.03,.0006651758266457
2016-08-02,-.025,.000489348429954
2016-08-02,-.02,.0009425619303801
2016-08-02,-.015,.0019732821746983
2016-08-02,-.01,.0046831561499349
2016-08-02,-.005,.0139076370507881
2016-08-02,0,.0558227038544804
2016-08-02,.005,.2679727981487812
2016-08-02,.01,.4219308774497206
2016-08-02,.015,.1498612662823399
2016-08-02,.02,.0451415783832013
2016-08-02,.025,.0173074906863121
2016-08-02,.03,.0079700303939417
2016-08-02,.035,.0041599536053736
2016-08-02,.04,.0023743234688162
2016-08-02,.045,.0014488463743504
2016-08-02,.05,.0009312310826966
2016-08-02,.055,.0006239486777174
2016-08-02,.06,.0004325618410884
2016-08-02,.065,.0003085530261898
2016-08-02,.07,.0010526751625891
2016-09-02,-.03,.0006521409495424
2016-09-02,-.025,.0004479146910222
2016-09-02,-.02,.0008347061750015
2016-09-02,-.015,.0016817556649247
2016-09-02,-.01,.0038118264648385
2016-09-02,-.005,.0107561467872382
2016-09-02,0,.0412608722977042
2016-09-02,.005,.2194676532743778
2016-09-02,.01,.4660003366661314
2016-09-02,.015,.1712712475171968
2016-09-02,.02,.0473126652438949
2016-09-02,.025,.0174010327369713
2016-09-02,.03,.0078766491151856
2016-09-02,.035,.0040865668419357
2016-09-02,.04,.0023314444477619
2016-09-02,.045,.0014263812552603
2016-09-02,.05,.0009207595306297
2016-09-02,.055,.0006202263546445
2016-09-02,.06,.0004325318782137
2016-09-02,.065,.0003104669830032
2016-09-02,.07,.0010966751245215
2016-10-04,-.03,.0006368673130361
2016-10-04,-.025,.0003565722015864
2016-10-04,-.02,.0006076874800656
2016-10-04,-.015,.0011055934076828
2016-10-04,-.01,.0022217592457481
2016-10-04,-.005,.0055190268409002
2016-10-04,0,.0186166961888636
2016-10-04,.005,.1131495916824899
2016-10-04,.01,.5678856007073397
2016-10-04,.015,.2166695615377491
2016-10-04,.02,.0428391584336355
2016-10-04,.025,.014284090645091
2016-10-04,.03,.0063457051463287
2016-10-04,.035,.0033233784361424
2016-10-04,.04,.0019362997859223
2016-10-04,.045,.0012160025036306
2016-10-04,.05,.0008075239336786
2016-10-04,.055,.0005600217843003
2016-10-04,.06,.0004020976256107
2016-10-04,.065,.0002970473888275
2016-10-04,.07,.0012197177113709
2016-11-04,-.03,.0005901392956842
2016-11-04,-.025,.0003846456955176
2016-11-04,-.02,.0006977127358787
2016-11-04,-.015,.0013598412338042
2016-11-04,-.01,.002952238602538
2016-11-04,-.005,.0078919623813917
2016-11-04,0,.0282556568942006
2016-11-04,.005,.1541338530403802
