date,support,frequency
2010-10-01,.015,.1539732012053134
2010-10-01,.02,.2027356185055241
2010-10-01,.025,.1683964730073582
2010-10-01,.03,.0977167014319161
2010-10-01,.035,.0512145993364452
2010-10-01,.04,.0279121802579824
2010-10-01,.045,.0163530421848955
2010-10-01,.05,.0102601140550874
2010-10-01,.055,.0068167216015443
2010-10-01,.06,.0047448118981354
2010-10-01,.065,.0034301361338398
2010-10-01,.07,.0142601017742313
2010-11-01,-.03,.0111504932845791
2010-11-01,-.025,.0043070268044635
2010-11-01,-.02,.0061795148059814
2010-11-01,-.015,.0090107084055339
2010-11-01,-.01,.0133871681048669
2010-11-01,-.005,.0204718843878406
2010-11-01,0,.0317977830361969
2010-11-01,.005,.0497618153891918
2010-11-01,.01,.076994592608521
2010-11-01,.015,.113338847569791
2010-11-01,.02,.1486499678031805
2010-11-01,.025,.1602177477156982
2010-11-01,.03,.1351409671528288
2010-11-01,.035,.0916575087266688
2010-11-01,.04,.0543041853414064
2010-11-01,.045,.0304872671127792
2010-11-01,.05,.0170707547826417
2010-11-01,.055,.0097702014491124
2010-11-01,.06,.0057685993295088
2010-11-01,.065,.0035201216398648
2010-11-01,.07,.0070128445493444
2010-12-01,-.03,.0125176050401588
2010-12-01,-.025,.0046268535690466
2010-12-01,-.02,.0065310799377466
2010-12-01,-.015,.0093462475299387
2010-12-01,-.01,.0135852473811249
2010-12-01,-.005,.0202416294549672
2010-12-01,0,.0305219147133829
2010-12-01,.005,.0462550869737076
2010-12-01,.01,.0694118925484521
2010-12-01,.015,.1002151440531433
2010-12-01,.02,.1325838872665188
2010-12-01,.025,.1506054688443816
2010-12-01,.03,.1391092338523023
2010-12-01,.035,.1040176019506608
2010-12-01,.04,.0663573549032582
2010-12-01,.045,.0388545813296651
2010-12-01,.05,.0221289919969961
2010-12-01,.055,.0126818407027169
2010-12-01,.06,.0074319545939325
2010-12-01,.065,.0044808278603487
2010-12-01,.07,.0084955554975502
2011-01-03,-.03,.0106052528115131
2011-01-03,-.025,.0039356415447943
2011-01-03,-.02,.0055587814042455
2011-01-03,-.015,.0079605189978994
2011-01-03,-.01,.0115834996019409
2011-01-03,-.005,.0173117605053728
2011-01-03,0,.0262425370643717
2011-01-03,.005,.0401402995589727
2011-01-03,.01,.0612194116053907
2011-01-03,.015,.0908530318165658
2011-01-03,.02,.1255270588584958
2011-01-03,.025,.1512392374112242
2011-01-03,.03,.148759781460406
2011-01-03,.035,.1167335708014872
2011-01-03,.04,.0762207764436341
2011-01-03,.045,.0447136933285155
2011-01-03,.05,.0252057654800539
2011-01-03,.055,.0142274247309321
2011-01-03,.06,.0082037356712844
2011-01-03,.065,.0048700168586401
2011-01-03,.07,.0088882040442601
2011-02-01,-.03,.0075807562311916
2011-02-01,-.025,.0034857491568784
2011-02-01,-.02,.0051980291126397
2011-02-01,-.015,.0078258592524789
2011-02-01,-.01,.0118953659417747
2011-02-01,-.005,.0183273806723253
2011-02-01,0,.0282254423400199
2011-02-01,.005,.0429803689830159
2011-02-01,.01,.0635871746121248
2011-02-01,.015,.089056566898197
2011-02-01,.02,.1141825808415777
2011-02-01,.025,.1294862950822455
2011-02-01,.03,.1269861437901336
2011-02-01,.035,.1077895217789158
2011-02-01,.04,.0811393419999305
2011-02-01,.045,.0561534978928618
2011-02-01,.05,.0369897841622876
2011-02-01,.055,.0238155354390997
2011-02-01,.06,.0152525685233413
